PAV_adj_gene,PAV_adj_train_pop,PAV_adj_n_PAVs_found
SL007311_ENSG00000132639.12,CAU,0
SL008372_ENSG00000125848.10,CAU,3
SL007696_ENSG00000125810.10,CAU,1
SL004815_ENSG00000166913.13,CAU,0
SL004643_ENSG00000101280.8,CAU,1
SL000527_ENSG00000100985.7,CAU,0
SL001777_ENSG00000101439.9,CAU,2
SL004329_ENSG00000125965.9,CAU,0
SL004704_ENSG00000149600.11,CAU,0
SL004305_ENSG00000198900.6,CAU,0
SL000131_ENSG00000132646.11,CAU,0
SL004078_ENSG00000101144.13,CAU,0
SL004939_ENSG00000196396.10,CAU,0
SL003309_ENSG00000129988.6,CAU,0
SL004771_ENSG00000087586.17,CAU,0
SL009213_ENSG00000064601.18,CAU,0
SL007049_ENSG00000077984.6,CAU,0
SL010499_ENSG00000101336.14,CAU,0
SL007324_ENSG00000101266.19,CAU,0
SL007888_ENSG00000101441.4,CAU,1
SL008382_ENSG00000170367.5,CAU,1
SL010514_ENSG00000101213.7,CAU,0
SL011530_ENSG00000125971.16,CAU,0
SL004511_ENSG00000101425.13,CAU,0
SL017611_ENSG00000166913.13,CAU,0
SL006268_ENSG00000088833.17,CAU,1
SL011535_ENSG00000131051.24,CAU,0
SL008516_ENSG00000170369.4,CAU,1
SL001888_ENSG00000124107.5,CAU,0
SL003674_ENSG00000171552.13,CAU,0
SL001753_ENSG00000088827.12,CAU,4
SL008945_ENSG00000125780.12,CAU,2
SL004299_ENSG00000101197.13,CAU,0
SL012108_ENSG00000124181.14,CAU,0
SL008380_ENSG00000101160.14,CAU,0
SL004458_ENSG00000124102.5,CAU,0
SL003739_ENSG00000243509.6,CAU,0
SL007328_ENSG00000101384.12,CAU,0
SL016550_ENSG00000101266.19,CAU,0
SL011808_ENSG00000214078.12,CAU,0
SL008967_ENSG00000198053.11,CAU,0
SL010456_ENSG00000170373.8,CAU,2
SL010516_ENSG00000197122.11,CAU,0
SL012517_ENSG00000101282.9,CAU,0
SL018921_ENSG00000156239.12,CAU,0
SL007953_ENSG00000160209.19,CAU,0
SL000403_ENSG00000182871.16,CAU,0
SL004147_ENSG00000243646.10,CAU,0
SL000581_ENSG00000142168.14,CAU,0
SL005193_ENSG00000154721.15,CAU,0
SL004626_ENSG00000154736.6,CAU,0
SL004469_ENSG00000142192.21,CAU,0
SL008421_ENSG00000154734.15,CAU,0
SL010372_ENSG00000154646.9,CAU,0
SL006119_ENSG00000160180.15,CAU,0
SL004853_ENSG00000160223.17,CAU,0
SL016554_ENSG00000160191.18,CAU,0
SL018938_ENSG00000184900.15,CAU,0
SL018891_ENSG00000171587.15,CAU,0
SL007306_ENSG00000183844.17,CAU,0
SL007217_ENSG00000159128.14,CAU,0
SL004475_ENSG00000142166.13,CAU,0
SL008591_ENSG00000160182.3,CAU,0
SL013165_ENSG00000205581.11,CAU,0
SL002602_ENSG00000160181.9,CAU,0
SL018946_ENSG00000184787.19,CAU,0
SL018887_ENSG00000205758.12,CAU,0
SL018900_ENSG00000160282.14,CAU,0
SL018947_ENSG00000155313.15,CAU,0
SL005699_ENSG00000100342.20,CAU,3
SL018256_ENSG00000100288.19,CAU,0
SL018971_ENSG00000183579.16,CAU,0
SL003043_ENSG00000100234.11,CAU,0
SL000530_ENSG00000099985.4,CAU,0
SL004301_ENSG00000196419.12,CAU,0
SL004850_ENSG00000177663.13,CAU,3
SL005164_ENSG00000100079.7,CAU,0
SL000164_ENSG00000198125.13,CAU,0
SL006918_ENSG00000100030.14,CAU,0
SL004466_ENSG00000099937.11,CAU,0
SL003726_ENSG00000183765.22,CAU,0
SL005392_ENSG00000100299.18,CAU,1
SL008157_ENSG00000185651.14,CAU,0
SL011709_ENSG00000241360.2,CAU,0
SL000537_ENSG00000100311.17,CAU,0
SL017611_ENSG00000128245.15,CAU,0
SL011772_ENSG00000100029.18,CAU,0
SL007453_ENSG00000185386.15,CAU,0
SL007281_ENSG00000188130.14,CAU,0
SL009792_ENSG00000239900.12,CAU,0
SL005208_ENSG00000040608.14,CAU,0
SL005222_ENSG00000244486.8,CAU,1
SL016567_ENSG00000100324.14,CAU,0
SL005725_ENSG00000100351.17,CAU,0
SL016563_ENSG00000182902.14,CAU,0
SL003080_ENSG00000240972.2,CAU,0
SL004671_ENSG00000159958.6,CAU,0
SL003704_ENSG00000015475.18,CAU,1
SL009948_ENSG00000196576.15,CAU,0
SL000455_ENSG00000177606.7,CHN,0
SL003755_ENSG00000143384.13,CHN,0
SL001791_ENSG00000242252.2,CHN,0
SL012561_ENSG00000134193.15,CHN,0
SL003340_ENSG00000133048.13,CHN,1
SL003650_ENSG00000074800.16,CHN,0
SL004827_ENSG00000197956.10,CHN,0
SL008810_ENSG00000172260.15,CHN,0
SL004821_ENSG00000196154.12,CHN,0
SL014983_ENSG00000184678.10,CHN,0
SL019979_ENSG00000181218.5,CHN,0
SL015510_ENSG00000187608.10,CHN,1
SL004139_ENSG00000143590.14,CHN,0
SL004332_ENSG00000143125.6,CHN,0
SL000324_ENSG00000157131.10,CHN,0
SL000324_ENSG00000021852.13,CHN,0
SL004066_ENSG00000188784.4,CHN,1
SL004182_ENSG00000127472.11,CHN,0
SL000573_ENSG00000132703.4,CHN,0
SL004126_ENSG00000049249.8,CHN,0
SL004180_ENSG00000120949.15,CHN,1
SL004140_ENSG00000243364.8,CHN,0
SL001890_ENSG00000184292.7,CHN,1
SL000557_ENSG00000067606.17,CHN,0
SL002528_ENSG00000188257.11,CHN,1
SL004326_ENSG00000120337.8,CHN,0
SL004591_ENSG00000119535.17,CHN,1
SL000497_ENSG00000135862.6,CHN,0
SL000309_ENSG00000173372.17,CHN,0
SL000309_ENSG00000173369.16,CHN,0
SL000309_ENSG00000159189.12,CHN,0
SL001717_ENSG00000136634.7,CHN,0
SL004625_ENSG00000158859.10,CHN,1
SL004649_ENSG00000117586.11,CHN,0
SL003199_ENSG00000066056.14,CHN,0
SL004670_ENSG00000117407.17,CHN,1
SL005156_ENSG00000158747.14,CHN,0
SL001720_ENSG00000162692.12,CHN,0
SL005059_ENSG00000069702.11,CHN,2
SL004354_ENSG00000142224.16,CHN,1
SL000633_ENSG00000117560.8,CHN,0
SL001800_ENSG00000028137.19,CHN,2
SL004673_ENSG00000163131.11,CHN,1
SL000640_ENSG00000116962.15,CHN,5
SL005797_ENSG00000162896.6,CHN,2
SL006803_ENSG00000132855.5,CHN,1
SL010450_ENSG00000117091.10,CHN,1
SL006108_ENSG00000073754.6,CHN,0
SL008623_ENSG00000184144.12,CHN,4
SL010459_ENSG00000143226.13,CHN,1
SL010460_ENSG00000072694.20,CHN,0
SL008609_ENSG00000162747.11,CHN,0
SL010461_ENSG00000150337.13,CHN,0
SL007385_ENSG00000162892.16,CHN,1
SL004610_ENSG00000157193.18,CHN,2
SL007674_ENSG00000122224.18,CHN,1
SL000272_ENSG00000117601.13,CHN,0
SL010288_ENSG00000131686.15,CHN,4
SL006550_ENSG00000143369.15,CHN,2
SL017614_ENSG00000117020.18,CHN,0
SL000565_ENSG00000143839.15,CHN,0
SL010529_ENSG00000143222.12,CHN,0
SL006916_ENSG00000182866.17,CHN,0
SL009089_ENSG00000132692.19,CHN,1
SL001945_ENSG00000007908.16,CHN,3
SL005224_ENSG00000117400.17,CHN,3
SL005225_ENSG00000198400.11,CHN,0
SL000271_ENSG00000135744.8,CHN,2
SL000589_ENSG00000134200.3,CHN,0
SL007121_ENSG00000196188.11,CHN,0
SL006029_ENSG00000133063.16,CHN,4
SL004120_ENSG00000162733.19,CHN,0
SL004060_ENSG00000117298.16,CHN,0
SL007806_ENSG00000142677.4,CHN,1
SL010376_ENSG00000142606.16,CHN,1
SL004804_ENSG00000162706.13,CHN,0
SL008588_ENSG00000066294.14,CHN,0
SL006830_ENSG00000134389.9,CHN,2
SL000306_ENSG00000120937.9,CHN,0
SL011448_ENSG00000186827.11,CHN,0
SL002684_ENSG00000184371.14,CHN,2
SL000027_ENSG00000073756.12,CHN,1
SL006912_ENSG00000000938.13,CHN,0
SL007620_ENSG00000081985.11,CHN,0
SL010503_ENSG00000162889.10,CHN,0
SL004919_ENSG00000117450.14,CHN,0
SL004346_ENSG00000162891.10,CHN,0
SL001943_ENSG00000160712.13,CHN,1
SL003186_ENSG00000143184.5,CHN,0
SL000560_ENSG00000174175.17,CHN,2
SL000088_ENSG00000092969.12,CHN,0
SL000415_ENSG00000000971.15,CHN,4
SL017611_ENSG00000175793.12,CHN,0
SL000247_ENSG00000142657.21,CHN,1
SL003658_ENSG00000053371.12,CHN,1
SL008039_ENSG00000117448.13,CHN,0
SL000051_ENSG00000132693.12,CHN,0
SL013570_ENSG00000143479.17,CHN,0
SL014088_ENSG00000160856.21,CHN,5
SL010830_ENSG00000159023.21,CHN,0
SL007871_ENSG00000162368.13,CHN,2
SL016128_ENSG00000117862.12,CHN,0
SL001737_ENSG00000175793.12,CHN,0
SL002823_ENSG00000188404.10,CHN,1
SL002654_ENSG00000142627.13,CHN,0
SL000622_ENSG00000198734.11,CHN,11
SL005167_ENSG00000116977.18,CHN,4
SL000024_ENSG00000117525.14,CHN,0
SL008178_ENSG00000143196.5,CHN,1
SL008933_ENSG00000116288.13,CHN,0
SL005694_ENSG00000117592.9,CHN,0
SL014188_ENSG00000122223.13,CHN,0
SL004556_ENSG00000196352.15,CHN,0
SL014294_ENSG00000183317.17,CHN,5
SL007179_ENSG00000133216.16,CHN,0
SL005185_ENSG00000162594.16,CHN,3
SL007356_ENSG00000134250.20,CHN,0
SL014228_ENSG00000162739.14,CHN,0
SL012707_ENSG00000169174.10,CHN,2
SL013928_ENSG00000084072.16,CHN,0
SL016549_ENSG00000162409.11,CHN,0
SL016549_ENSG00000131791.8,CHN,0
SL010488_ENSG00000143322.21,CHN,0
SL014470_ENSG00000137936.18,CHN,0
SL014469_ENSG00000160691.18,CHN,0
SL000052_ENSG00000118194.20,CHN,1
SL004477_ENSG00000163220.11,CHN,1
SL004145_ENSG00000157873.17,CHN,3
SL003184_ENSG00000116678.19,CHN,2
SL001774_ENSG00000121769.8,CHN,0
SL002505_ENSG00000175206.10,CHN,2
SL002086_ENSG00000142748.12,CHN,0
SL016928_ENSG00000026751.17,CHN,1
SL004859_ENSG00000186891.14,CHN,0
SL000305_ENSG00000134259.3,CHN,1
SL004783_ENSG00000163221.9,CHN,0
SL004829_ENSG00000143556.9,CHN,0
SL002785_ENSG00000120937.9,CHN,0
SL006114_ENSG00000185483.12,CHN,1
SL008094_ENSG00000079739.17,CHN,2
SL000001_ENSG00000185499.16,CHN,0
SL004811_ENSG00000158710.14,CHN,0
SL004396_ENSG00000115415.18,CHN,1
SL006131_ENSG00000163586.10,CHN,1
SL005357_ENSG00000115386.6,CHN,0
SL007272_ENSG00000159399.9,CHN,1
SL000145_ENSG00000115590.14,CHN,1
SL005179_ENSG00000136696.11,CHN,0
SL005177_ENSG00000136694.9,CHN,0
SL004357_ENSG00000138379.5,CHN,0
SL000133_ENSG00000115009.13,CHN,0
SL000300_ENSG00000115138.11,CHN,0
SL003803_ENSG00000178568.15,CHN,0
SL000450_ENSG00000144381.17,CHN,0
SL004676_ENSG00000115461.5,CHN,0
SL005178_ENSG00000125571.9,CHN,2
SL021043_ENSG00000138379.5,CHN,0
SL000020_ENSG00000084674.14,CHN,10
SL004650_ENSG00000162998.5,CHN,0
SL000605_ENSG00000143947.13,CHN,0
SL004725_ENSG00000128708.13,CHN,0
SL000048_ENSG00000115718.17,CHN,0
SL004872_ENSG00000135960.10,CHN,1
SL005170_ENSG00000163600.12,CHN,1
SL001997_ENSG00000115594.12,CHN,1
SL004861_ENSG00000115607.9,CHN,0
SL004875_ENSG00000115598.10,CHN,2
SL000384_ENSG00000163599.17,CHN,1
SL001795_ENSG00000125538.12,CHN,0
SL000678_ENSG00000115523.16,CHN,1
SL006992_ENSG00000132031.13,CHN,0
SL004457_ENSG00000135919.13,CHN,0
SL010451_ENSG00000136698.8,CHN,0
SL004860_ENSG00000115317.11,CHN,0
SL001998_ENSG00000003436.16,CHN,1
SL010610_ENSG00000116031.9,CHN,4
SL010349_ENSG00000115414.19,CHN,1
SL010348_ENSG00000115414.19,CHN,1
SL004152_ENSG00000115604.10,CHN,1
SL010517_ENSG00000115661.14,CHN,0
SL007056_ENSG00000163217.2,CHN,0
SL004720_ENSG00000221823.11,CHN,0
SL003974_ENSG00000115718.17,CHN,0
SL008102_ENSG00000014641.19,CHN,1
SL008063_ENSG00000143727.16,CHN,2
SL011528_ENSG00000171863.15,CHN,0
SL000588_ENSG00000115705.21,CHN,5
SL005629_ENSG00000124357.13,CHN,0
SL000426_ENSG00000115414.19,CHN,1
SL017611_ENSG00000134308.14,CHN,0
SL004146_ENSG00000115602.17,CHN,8
SL006713_ENSG00000118004.17,CHN,1
SL014096_ENSG00000162951.11,CHN,2
SL004070_ENSG00000143947.13,CHN,0
SL010519_ENSG00000115085.13,CHN,0
SL013969_ENSG00000115919.15,CHN,2
SL000125_ENSG00000115008.5,CHN,1
SL004133_ENSG00000204217.15,CHN,0
SL003461_ENSG00000115138.11,CHN,0
SL000433_ENSG00000115263.15,CHN,0
SL003657_ENSG00000221823.11,CHN,0
SL003182_ENSG00000138448.12,CHN,0
SL008099_ENSG00000042493.16,CHN,3
SL006528_ENSG00000078098.14,CHN,1
SL004782_ENSG00000123610.5,CHN,2
SL009054_ENSG00000179915.23,CHN,0
SL015728_ENSG00000084734.9,CHN,0
SL006921_ENSG00000152256.13,CHN,0
SL016566_ENSG00000081320.11,CHN,0
SL016555_ENSG00000284741.1,CHN,0
SL011400_ENSG00000115252.18,CHN,0
SL003717_ENSG00000003400.14,CHN,0
SL001990_ENSG00000136689.18,CHN,0
SL014129_ENSG00000136720.7,CHN,0
SL008466_ENSG00000162882.15,CHN,1
SL005685_ENSG00000114942.14,CHN,0
SL008071_ENSG00000134308.14,CHN,0
SL013872_ENSG00000168702.17,CHN,5
SL004837_ENSG00000163083.6,CHN,0
SL000466_ENSG00000115457.10,CHN,0
SL017528_ENSG00000171865.10,CHN,0
SL006527_ENSG00000115380.20,CHN,1
SL009210_ENSG00000115138.11,CHN,0
SL001716_ENSG00000168811.7,CHN,0
SL012769_ENSG00000198643.7,CHN,0
SL007223_ENSG00000113916.18,CHN,1
SL009349_ENSG00000163430.12,CHN,0
SL020171_ENSG00000114455.13,CHN,2
SL003738_ENSG00000121594.12,CHN,0
SL004588_ENSG00000196083.10,CHN,0
SL004637_ENSG00000164078.13,CHN,2
SL000049_ENSG00000184500.15,CHN,0
SL004752_ENSG00000168309.18,CHN,0
SL000496_ENSG00000012223.13,CHN,3
SL000554_ENSG00000163932.15,CHN,0
SL005196_ENSG00000185565.12,CHN,0
SL010390_ENSG00000091986.15,CHN,1
SL010454_ENSG00000144619.15,CHN,1
SL005574_ENSG00000243989.9,CHN,0
SL006777_ENSG00000090512.12,CHN,2
SL010613_ENSG00000144730.18,CHN,2
SL007228_ENSG00000163558.13,CHN,0
SL010512_ENSG00000121879.5,CHN,0
SL010498_ENSG00000044524.11,CHN,2
SL017188_ENSG00000082701.15,CHN,0
SL004258_ENSG00000181092.10,CHN,1
SL000251_ENSG00000145192.13,CHN,1
SL010489_ENSG00000134072.11,CHN,1
SL008936_ENSG00000134121.10,CHN,1
SL011049_ENSG00000127241.16,CHN,0
SL004765_ENSG00000114738.11,CHN,0
SL009629_ENSG00000129071.9,CHN,2
SL005372_ENSG00000114520.11,CHN,0
SL000601_ENSG00000091513.16,CHN,1
SL003655_ENSG00000163931.16,CHN,0
SL013490_ENSG00000144857.14,CHN,3
SL005161_ENSG00000114279.13,CHN,0
SL005202_ENSG00000173531.15,CHN,0
SL013988_ENSG00000175040.6,CHN,0
SL014093_ENSG00000168032.10,CHN,1
SL005188_ENSG00000091181.19,CHN,1
SL017189_ENSG00000113889.14,CHN,4
SL006197_ENSG00000205981.8,CHN,0
SL005361_ENSG00000189058.9,CHN,0
SL008072_ENSG00000144810.16,CHN,0
SL004739_ENSG00000055955.17,CHN,1
SL009951_ENSG00000154764.6,CHN,0
SL003182_ENSG00000082781.12,CHN,0
SL004605_ENSG00000168028.14,CHN,0
SL006448_ENSG00000113905.4,CHN,5
SL006091_ENSG00000158092.7,CHN,1
SL005174_ENSG00000056736.10,CHN,2
SL014288_ENSG00000163606.11,CHN,4
SL014268_ENSG00000091972.18,CHN,1
SL007680_ENSG00000185008.17,CHN,1
SL002078_ENSG00000163513.18,CHN,2
SL010928_ENSG00000178035.12,CHN,0
SL004131_ENSG00000114013.16,CHN,1
SL003166_ENSG00000170017.12,CHN,2
SL011068_ENSG00000163702.20,CHN,1
SL005155_ENSG00000241186.10,CHN,2
SL000598_ENSG00000090534.20,CHN,0
SL011510_ENSG00000157005.4,CHN,0
SL004838_ENSG00000196776.16,CHN,0
SL012774_ENSG00000163703.17,CHN,1
SL004269_ENSG00000157017.16,CHN,1
SL001728_ENSG00000134853.12,CHN,1
SL002722_ENSG00000004468.13,CHN,0
SL000137_ENSG00000174808.12,CHN,2
SL002688_ENSG00000118785.14,CHN,0
SL020172_ENSG00000171509.16,CHN,0
SL003848_ENSG00000164111.15,CHN,0
SL002662_ENSG00000088926.13,CHN,1
SL004010_ENSG00000157404.15,CHN,1
SL003328_ENSG00000205403.13,CHN,0
SL003041_ENSG00000163737.4,CHN,0
SL003334_ENSG00000164022.17,CHN,0
SL003191_ENSG00000163736.4,CHN,0
SL000424_ENSG00000171560.16,CHN,0
SL000424_ENSG00000171564.11,CHN,0
SL000424_ENSG00000171557.17,CHN,0
SL000136_ENSG00000109321.11,CHN,0
SL003169_ENSG00000163735.7,CHN,0
SL003173_ENSG00000163739.5,CHN,0
SL017610_ENSG00000163734.4,CHN,0
SL017610_ENSG00000081041.9,CHN,0
SL000004_ENSG00000138685.15,CHN,0
SL003326_ENSG00000169248.13,CHN,0
SL004339_ENSG00000138675.16,CHN,0
SL000478_ENSG00000109471.4,CHN,0
SL004486_ENSG00000150630.4,CHN,0
SL010368_ENSG00000127415.13,CHN,4
SL008611_ENSG00000138744.16,CHN,1
SL005437_ENSG00000152595.16,CHN,1
SL010374_ENSG00000164024.12,CHN,0
SL005087_ENSG00000163453.11,CHN,0
SL010495_ENSG00000145386.10,CHN,0
SL004660_ENSG00000029559.7,CHN,5
SL010493_ENSG00000145349.17,CHN,1
SL000039_ENSG00000169429.11,CHN,0
SL003167_ENSG00000156234.7,CHN,0
SL003172_ENSG00000124875.10,CHN,0
SL003711_ENSG00000164305.19,CHN,0
SL006512_ENSG00000109758.8,CHN,3
SL010530_ENSG00000109180.14,CHN,0
SL005263_ENSG00000163956.13,CHN,1
SL010518_ENSG00000135605.13,CHN,0
SL003201_ENSG00000128052.10,CHN,1
SL000254_ENSG00000163631.17,CHN,0
SL004844_ENSG00000145242.13,CHN,2
SL004063_ENSG00000068078.18,CHN,2
SL011071_ENSG00000145431.11,CHN,0
SL004492_ENSG00000137462.8,CHN,0
SL003183_ENSG00000169245.6,CHN,0
SL000545_ENSG00000164344.16,CHN,5
SL002093_ENSG00000164032.12,CHN,0
SL006698_ENSG00000178177.15,CHN,0
SL005488_ENSG00000152583.12,CHN,2
SL008644_ENSG00000109743.11,CHN,3
SL004708_ENSG00000163736.4,CHN,0
SL014091_ENSG00000184985.16,CHN,1
SL004742_ENSG00000079557.5,CHN,2
SL003657_ENSG00000138814.17,CHN,0
SL000022_ENSG00000171560.16,CHN,0
SL000022_ENSG00000171564.11,CHN,0
SL000022_ENSG00000171557.17,CHN,0
SL000139_ENSG00000124882.4,CHN,0
SL003341_ENSG00000171557.17,CHN,0
SL003930_ENSG00000164120.14,CHN,1
SL002803_ENSG00000154277.13,CHN,1
SL005197_ENSG00000138760.10,CHN,0
SL005230_ENSG00000182168.15,CHN,1
SL007373_ENSG00000171497.5,CHN,1
SL011405_ENSG00000138735.16,CHN,2
SL008703_ENSG00000109472.14,CHN,0
SL011588_ENSG00000145425.10,CHN,0
SL000084_ENSG00000138798.13,CHN,3
SL000011_ENSG00000081051.8,CHN,0
SL014896_ENSG00000145362.19,CHN,1
SL005266_ENSG00000145335.15,CHN,0
SL003672_ENSG00000109610.6,CHN,1
SL003188_ENSG00000138755.6,CHN,0
SL007108_ENSG00000125347.14,CHN,0
SL005184_ENSG00000113302.4,CHN,0
SL001716_ENSG00000113302.4,CHN,0
SL000481_ENSG00000113525.10,CHN,0
SL008522_ENSG00000112902.12,CHN,0
SL003322_ENSG00000037280.16,CHN,1
SL004333_ENSG00000070193.4,CHN,0
SL004144_ENSG00000146013.11,CHN,0
SL004141_ENSG00000184349.13,CHN,0
SL003872_ENSG00000134352.20,CHN,0
SL004153_ENSG00000182578.13,CHN,1
SL004336_ENSG00000156427.8,CHN,0
SL006914_ENSG00000113580.15,CHN,0
SL000323_ENSG00000112936.19,CHN,3
SL003303_ENSG00000151882.11,CHN,0
SL000480_ENSG00000113520.11,CHN,0
SL005168_ENSG00000112964.14,CHN,4
SL004687_ENSG00000145777.15,CHN,0
SL000338_ENSG00000153113.23,CHN,0
SL000532_ENSG00000113140.11,CHN,0
SL000325_ENSG00000113600.11,CHN,1
SL005234_ENSG00000164404.8,CHN,1
SL001718_ENSG00000169194.9,CHN,1
SL008956_ENSG00000113273.17,CHN,2
SL008023_ENSG00000145681.11,CHN,1
SL006544_ENSG00000120708.17,CHN,1
SL010468_ENSG00000174136.13,CHN,0
SL007207_ENSG00000113296.14,CHN,0
SL010491_ENSG00000070808.16,CHN,0
SL010512_ENSG00000145675.15,CHN,0
SL010494_ENSG00000134057.15,CHN,0
SL004298_ENSG00000145649.8,CHN,2
SL004155_ENSG00000113721.14,CHN,0
SL000299_ENSG00000113578.18,CHN,0
SL004350_ENSG00000127743.6,CHN,0
SL003179_ENSG00000213949.10,CHN,0
SL004865_ENSG00000113361.13,CHN,0
SL004864_ENSG00000154162.15,CHN,1
SL010458_ENSG00000164283.13,CHN,0
SL006132_ENSG00000113368.12,CHN,0
SL008808_ENSG00000113558.18,CHN,0
SL000322_ENSG00000039537.13,CHN,4
SL000674_ENSG00000134363.12,CHN,0
SL000138_ENSG00000113070.8,CHN,0
SL005588_ENSG00000151422.13,CHN,0
SL009791_ENSG00000197451.12,CHN,0
SL000321_ENSG00000039537.13,CHN,0
SL014048_ENSG00000050767.17,CHN,4
SL001726_ENSG00000164400.6,CHN,1
SL000479_ENSG00000164399.5,CHN,1
SL007729_ENSG00000164307.13,CHN,6
SL002036_ENSG00000160867.15,CHN,3
SL005189_ENSG00000168685.15,CHN,5
SL005212_ENSG00000113494.17,CHN,1
SL005214_ENSG00000092421.16,CHN,1
SL007547_ENSG00000135077.9,CHN,1
SL016548_ENSG00000132356.11,CHN,0
SL016557_ENSG00000113161.16,CHN,1
SL004716_ENSG00000050748.17,CHN,0
SL011404_ENSG00000113448.19,CHN,2
SL003647_ENSG00000197043.14,CHN,0
SL000130_ENSG00000134057.15,CHN,0
SL013754_ENSG00000145715.15,CHN,0
SL010384_ENSG00000152377.14,CHN,0
SL004248_ENSG00000168621.15,CHN,0
SL000485_ENSG00000145839.2,CHN,1
SL004714_ENSG00000113594.10,CHN,3
SL009431_ENSG00000169567.12,CHN,0
SL005403_ENSG00000169223.15,CHN,0
SL018509_ENSG00000146374.14,CHN,0
SL004747_ENSG00000204444.11,CHN,0
SL008158_ENSG00000275714.1,CHN,0
SL000318_ENSG00000244731.8,CHN,0
SL000318_ENSG00000224389.9,CHN,0
SL000546_ENSG00000172179.12,CHN,0
SL000002_ENSG00000112715.22,CHN,0
SL017612_ENSG00000096384.20,CHN,0
SL005199_ENSG00000204520.13,CHN,0
SL005206_ENSG00000096264.14,CHN,3
SL005229_ENSG00000131019.11,CHN,1
SL004352_ENSG00000112116.9,CHN,2
SL004768_ENSG00000204472.13,CHN,2
SL006923_ENSG00000112592.14,CHN,0
SL000007_ENSG00000091831.23,CHN,1
SL000506_ENSG00000135346.8,CHN,0
SL005256_ENSG00000187837.3,CHN,2
SL005205_ENSG00000204475.10,CHN,1
SL000428_ENSG00000135346.8,CHN,0
SL005227_ENSG00000111981.5,CHN,0
SL005228_ENSG00000131015.5,CHN,0
SL002525_ENSG00000166278.15,CHN,1
SL007284_ENSG00000096006.11,CHN,2
SL008773_ENSG00000156535.15,CHN,4
SL007206_ENSG00000186340.15,CHN,0
SL010522_ENSG00000112237.13,CHN,0
SL000507_ENSG00000226979.8,CHN,0
SL000507_ENSG00000227507.2,CHN,0
SL000508_ENSG00000226979.8,CHN,0
SL000508_ENSG00000227507.2,CHN,0
SL000589_ENSG00000135346.8,CHN,0
SL000615_ENSG00000146469.13,CHN,0
SL007059_ENSG00000112799.9,CHN,0
SL003679_ENSG00000197081.14,CHN,3
SL000268_ENSG00000122194.18,CHN,0
SL006913_ENSG00000010810.17,CHN,0
SL004119_ENSG00000204580.13,CHN,1
SL000451_ENSG00000204389.10,CHN,0
SL003680_ENSG00000204305.14,CHN,3
SL000414_ENSG00000243649.8,CHN,4
SL000540_ENSG00000122194.18,CHN,0
SL000541_ENSG00000122194.18,CHN,0
SL004757_ENSG00000009844.16,CHN,0
SL007022_ENSG00000135316.18,CHN,0
SL000316_ENSG00000244731.8,CHN,0
SL000316_ENSG00000224389.9,CHN,0
SL000597_ENSG00000226979.8,CHN,2
SL012754_ENSG00000172594.13,CHN,1
SL003310_ENSG00000112715.22,CHN,0
SL001766_ENSG00000135346.8,CHN,0
SL000670_ENSG00000174156.15,CHN,0
SL006993_ENSG00000156711.17,CHN,0
SL006920_ENSG00000112062.10,CHN,0
SL001815_ENSG00000285441.1,CHN,0
SL004915_ENSG00000213719.8,CHN,1
SL003440_ENSG00000146070.17,CHN,4
SL014229_ENSG00000112149.10,CHN,1
SL005181_ENSG00000016402.13,CHN,2
SL005183_ENSG00000164485.15,CHN,1
SL005200_ENSG00000204516.10,CHN,7
SL016550_ENSG00000204435.13,CHN,0
SL016551_ENSG00000204435.13,CHN,0
SL016567_ENSG00000135341.18,CHN,0
SL006970_ENSG00000198719.9,CHN,0
SL002702_ENSG00000137193.14,CHN,0
SL004871_ENSG00000146072.6,CHN,0
SL000454_ENSG00000096384.20,CHN,1
SL000458_ENSG00000027697.14,CHN,1
SL003542_ENSG00000204371.11,CHN,2
SL008008_ENSG00000118520.15,CHN,0
SL002517_ENSG00000232810.4,CHN,0
SL003993_ENSG00000153162.9,CHN,1
SL001713_ENSG00000112115.7,CHN,0
SL000448_ENSG00000106211.9,CHN,0
SL000045_ENSG00000146674.15,CHN,1
SL002644_ENSG00000146648.18,CHN,1
SL000441_ENSG00000019991.18,CHN,0
SL000497_ENSG00000091136.14,CHN,0
SL000528_ENSG00000127948.16,CHN,1
SL005220_ENSG00000164690.8,CHN,0
SL001938_ENSG00000122641.11,CHN,0
SL000462_ENSG00000146678.10,CHN,1
SL000134_ENSG00000105976.15,CHN,1
SL004009_ENSG00000136238.18,CHN,0
SL000006_ENSG00000106366.8,CHN,2
SL000396_ENSG00000172115.8,CHN,0
SL000398_ENSG00000160868.15,CHN,1
SL000668_ENSG00000135218.19,CHN,1
SL002704_ENSG00000105894.12,CHN,0
SL000603_ENSG00000204983.14,CHN,0
SL005152_ENSG00000106538.10,CHN,0
SL010379_ENSG00000075213.11,CHN,0
SL010463_ENSG00000213420.8,CHN,0
SL010492_ENSG00000058404.20,CHN,1
SL010496_ENSG00000164885.13,CHN,0
SL007250_ENSG00000105851.11,CHN,2
SL004137_ENSG00000146904.9,CHN,1
SL009216_ENSG00000132437.18,CHN,1
SL004845_ENSG00000196411.10,CHN,0
SL007531_ENSG00000164619.10,CHN,1
SL004304_ENSG00000106089.12,CHN,0
SL004823_ENSG00000196262.14,CHN,0
SL011529_ENSG00000126524.10,CHN,0
SL003104_ENSG00000106178.6,CHN,2
